hex_id,TOWN_NAME,SEC_NAME,年份基準_民國年,三階段_幼年人口,婦女生育人口數,總人口_推估後,年份基準,社福設施_總數,社福設施_貧困危機家庭服務,社福設施_兒童與少年服務,社福設施_婦女服務,社福設施_社區服務或NPO,社福設施_保護性服務,中小學教室_已活化間數,中小學教室_可立刻活化間數,中小學教室_潛在釋放空間,幼兒園_私立數,幼兒園_公立數,公園綠地面積,pop_5y
8a4ba569292ffff,北投區,石牌地區,111,23,32,148,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11567.0,7
8a4ba0a435b7fff,中正區,公館地區,111,14,28,131,2022,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.0,5
8a4ba0a6c937fff,士林區,天母地區,111,26,48,222,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba1d3490ffff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1d342c7fff,內湖區,東湖地區,111,1,3,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a43737fff,大安區,和平地區,111,86,106,527,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,17
8a4ba0a6d477fff,士林區,陽明山地區,111,1,2,14,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4a677fff,北投區,關渡地區,111,9,20,87,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a4314ffff,大安區,學府地區,111,22,22,112,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12825.0,4
8a4ba56948b7fff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4b0f7fff,北投區,關渡地區,111,1,4,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12134.0,1
8a4ba0a4321ffff,大安區,瑞安地區,111,133,148,709,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,27
8a4ba0a46237fff,萬華區,龍山地區,111,30,84,406,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
8a4ba56b331ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d30987fff,內湖區,金龍地區,111,2,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1da6caffff,文山區,木柵地區,111,38,92,412,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
8a4ba0a43907fff,中正區,東門地區,111,192,187,881,2022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
8a4ba5693897fff,士林區,芝山岩地區,111,4,9,42,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5684527fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a68797fff,中山區,大直地區,111,24,28,133,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6
8a4ba1d36b27fff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4112ffff,中山區,朱厝崙地區,111,29,55,268,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba1d1616ffff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56952e7fff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a450c7fff,中山區,圓山地區,111,31,92,428,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba0a4984ffff,南港區,新庄仔地區,111,13,26,111,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13146.0,5
8a4ba1da4677fff,文山區,萬芳地區,111,3,5,25,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a69667fff,內湖區,金龍地區,111,5,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12851.0,1
8a4ba0a4e88ffff,大安區,安和地區,111,95,108,539,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
8a4ba1d3665ffff,內湖區,東湖地區,111,20,30,130,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7032.0,6
8a4ba5682a27fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5693a67fff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6c0e7fff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a432e7fff,大安區,瑞安地區,111,132,148,706,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
8a4ba0a69b9ffff,內湖區,金龍地區,111,5,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1d1684ffff,南港區,中研地區,111,4,8,34,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba0a6a837fff,中山區,下埤頭地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11904.0,0
8a4ba0a454f7fff,中山區,林森地區,111,32,57,276,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
8a4ba0b4868ffff,北投區,關渡地區,111,4,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0b4b877fff,北投區,關渡地區,111,10,17,74,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a49b77fff,南港區,新庄仔地區,111,29,55,233,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,475.0,11
8a4ba0a4ad27fff,信義區,六張犁地區,111,48,124,551,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
8a4ba0a5d39ffff,大安區,學府地區,111,1,2,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba568638ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4b4effff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d34897fff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5698c1ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a41797fff,大安區,新生地區,111,21,53,266,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0a59277fff,文山區,萬芳地區,111,21,46,199,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba5698157fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a41a27fff,松山區,中崙地區,111,58,66,318,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,13
8a4ba1d308b7fff,內湖區,金龍地區,111,2,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6c177fff,士林區,陽明山地區,111,2,4,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6131ffff,士林區,街上地區,111,35,81,372,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13
8a4ba569a127fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4e2d7fff,信義區,吳興地區,111,35,65,315,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
8a4ba1d34a17fff,內湖區,東湖地區,111,1,3,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a65037fff,北投區,石牌地區,111,3,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a5964ffff,文山區,木柵地區,111,24,51,226,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,8
8a4ba0a4c62ffff,信義區,三張犁地區,111,7,14,66,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba0a686d7fff,中山區,大直地區,111,14,22,93,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5367.0,4
8a4ba0a6d727fff,士林區,陽明山地區,111,1,3,19,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a5c86ffff,中正區,公館地區,111,15,28,129,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7622.0,5
8a4ba0a610f7fff,士林區,街上地區,111,21,41,190,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba569620ffff,北投區,石牌地區,111,9,15,71,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13167.0,2
8a4ba568606ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569ab97fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a49347fff,南港區,三重埔地區,111,2,6,25,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6c327fff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a59807fff,文山區,興隆地區,111,15,33,146,2022,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba5682517fff,士林區,陽明山地區,111,1,2,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4ed37fff,大安區,新生地區,111,59,67,316,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12
8a4ba1da228ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4d4f7fff,南港區,後山坡地區,111,15,33,144,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba568038ffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6a597fff,中山區,下埤頭地區,111,48,97,467,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba0a43287fff,大安區,學府地區,111,125,123,582,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
8a4ba0a69217fff,內湖區,金龍地區,111,5,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1da2997fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4a50ffff,信義區,六張犁地區,111,2,6,32,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56902a7fff,士林區,天母地區,111,6,9,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba56b376ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56950effff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569c40ffff,士林區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569c247fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a64107fff,士林區,社子地區,111,2,8,32,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,1
8a4ba0a4ed47fff,大安區,瑞安地區,111,67,91,476,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8a4ba0a49327fff,南港區,三重埔地區,111,2,6,25,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a695a7fff,內湖區,西湖地區,111,12,32,140,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,5
8a4ba5680577fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d36247fff,內湖區,金龍地區,111,14,32,148,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13196.0,5
8a4ba56854affff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56808cffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4366ffff,大安區,學府地區,111,157,155,730,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
8a4ba0a48157fff,信義區,福德地區,111,53,112,528,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17
8a4ba0a656a7fff,北投區,石牌地區,111,3,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a61c5ffff,士林區,後港地區,111,22,40,177,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.0,7
8a4ba5698727fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a642dffff,士林區,社子地區,111,2,6,24,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a5d21ffff,文山區,興隆地區,111,17,37,165,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a6a20ffff,松山區,東社地區,111,4,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a48307fff,信義區,福德地區,111,17,41,186,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba1d1399ffff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a49697fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5680cd7fff,士林區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56926d7fff,士林區,芝山岩地區,111,35,63,299,2022,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10
8a4ba1d32537fff,內湖區,東湖地區,111,3,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.0,1
8a4ba0a40ccffff,中正區,城內地區,111,10,8,37,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba5682187fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4390ffff,中正區,東門地區,111,134,140,674,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25
8a4ba5692d6ffff,北投區,石牌地區,111,40,52,246,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8a4ba0a60b6ffff,北投區,石牌地區,111,3,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1d360d7fff,內湖區,紫陽地區,111,21,40,173,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13195.0,7
8a4ba569abaffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56b32d7fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4e737fff,大安區,安和地區,111,66,150,689,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19
8a4ba56b3caffff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a486dffff,信義區,福德地區,111,2,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1da2aa7fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a43b77fff,大安區,新生地區,111,59,71,357,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
8a4ba569546ffff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d162b7fff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6b617fff,內湖區,灣仔地區,111,3,8,31,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,1
8a4ba0a6e06ffff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56986f7fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b48747fff,北投區,關渡地區,111,4,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6dc5ffff,士林區,陽明山地區,111,1,3,15,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.0,0
8a4ba1db5a0ffff,文山區,二格山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da256ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a43147fff,大安區,和平地區,111,82,94,486,2022,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,461.0,19
8a4ba0a6ac8ffff,中山區,下埤頭地區,111,49,117,506,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4916.0,17
8a4ba0b4b2dffff,北投區,關渡地區,111,1,4,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12333.0,1
8a4ba0a4e247fff,信義區,三張犁地區,111,12,21,104,2022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a6a3a7fff,松山區,東社地區,111,4,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6eb8ffff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4c25ffff,內湖區,洲尾地區,111,31,63,258,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7231.0,11
8a4ba0a49b67fff,南港區,三重埔地區,111,26,48,210,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9
8a4ba5695387fff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6cceffff,士林區,街上地區,111,27,53,264,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8410.0,9
8a4ba0a49117fff,南港區,新庄仔地區,111,3,7,30,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a65d5ffff,士林區,社子地區,111,1,4,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.0,1
8a4ba1d32487fff,南港區,新庄仔地區,111,47,90,375,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,15
8a4ba569340ffff,士林區,芝山岩地區,111,6,12,56,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba5694b5ffff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5691c6ffff,士林區,陽明山地區,111,1,3,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569265ffff,士林區,芝山岩地區,111,69,123,580,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
8a4ba5698da7fff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a49d47fff,南港區,新庄仔地區,111,3,7,30,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4dd2ffff,內湖區,灣仔地區,111,3,8,31,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56957affff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569ed67fff,士林區,陽明山地區,111,0,2,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a68bb7fff,內湖區,西湖地區,111,11,23,105,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a40a87fff,中正區,東門地區,111,22,41,215,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0a6a72ffff,松山區,東社地區,111,23,59,288,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3296.0,8
8a4ba0a4e49ffff,大安區,臥龍地區,111,37,66,317,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0,13
8a4ba0a6e4effff,中山區,新庄地區,111,8,21,94,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6185.0,3
8a4ba569361ffff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6a1affff,松山區,東社地區,111,4,4,25,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1da2677fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba568642ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56b16b7fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a5d4dffff,文山區,興隆地區,111,36,70,316,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23479.0,10
8a4ba56b3427fff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
